Map Erased - Mapping Started
Pose: X: 1329.46 Y: 1026.67 H: 0.67

Pose: X: 1333.64 Y: 1030.01 H: 0.67

Pose: X: 1338.00 Y: 1033.48 H: 0.67

Pose: X: 1342.48 Y: 1037.04 H: 0.67

Pose: X: 1346.91 Y: 1040.55 H: 0.67

Pose: X: 1351.42 Y: 1044.09 H: 0.67

Pose: X: 1355.86 Y: 1047.57 H: 0.66

Pose: X: 1360.32 Y: 1051.04 H: 0.66

Pose: X: 1364.84 Y: 1054.56 H: 0.66

Pose: X: 1369.37 Y: 1058.06 H: 0.66

Pose: X: 1373.90 Y: 1061.57 H: 0.66

Pose: X: 1378.42 Y: 1065.08 H: 0.66

Pose: X: 1383.01 Y: 1068.63 H: 0.66

Pose: X: 1387.60 Y: 1072.19 H: 0.66

